
	adafruit	2017-03-09 23:30:16		 15	68	3.5	M		1.6	18.6	M	iar	2017-03-09 23:30:17		 1.3	53	3.7	M		0.6	53.8	M
	adafruit	2017-03-10 00:30:16		 15	68	3.1	M		0.5	52.4	M	iar	2017-03-10 00:30:18		 1.6	53	3.7	M		0.9	32.5	M
	adafruit	2017-03-10 01:30:21		 20	68	3.0	M		0.3	72.9	M	iar	2017-03-10 01:30:22		 1.2	53	3.7	M		0.6	50.8	M
	adafruit	2017-03-10 02:30:18		 17	68	3.0	M		0.8	32.9	M	iar	2017-03-10 02:30:19		 1.4	53	3.7	M		0.7	42.0	M
	adafruit	2017-03-10 03:30:10		 9.2	68	2.8	M		0.7	35.3	M	iar	2017-03-10 03:30:11		 1.3	53	3.7	M		0.6	52.5	M
	adafruit	2017-03-10 04:30:28		 27	68	2.8	M		0.5	43.3	M	iar	2017-03-10 04:30:29		 1.2	53	3.7	M		0.5	57.4	M
	adafruit	2017-03-10 05:30:19		 18	68	2.8	M		0.2	111	M	iar	2017-03-10 05:30:20		 1.3	53	3.7	M		0.6	51.9	M
	adafruit	2017-03-10 06:30:08		 7.5	68	3.3	M		0.3	108	M	iar	2017-03-10 06:30:10		 1.2	53	3.7	M		0.6	54.4	M
	adafruit	2017-03-10 07:30:18		 18	68	3.3	M		0.4	61.5	M	iar	2017-03-10 07:30:20		 1.3	53	3.7	M		0.7	43.2	M
	adafruit	2017-03-10 08:30:10		 8.7	68	3.2	M		0.3	108	M	iar	2017-03-10 08:30:11		 1.6	53	3.7	M		1.0	32.2	M
	adafruit	2017-03-10 09:30:21		 20	68	4.0	M		0.6	53.8	M	iar	2017-03-10 09:30:22		 1.2	53	3.7	M		0.6	50.9	M
	adafruit	2017-03-10 10:30:10		 9.1	68	4.5	M		0.4	104	M	iar	2017-03-10 10:30:12		 1.3	53	3.7	M		0.7	41.8	M
	adafruit	2017-03-10 11:30:10		 9.0	68	4.5	M		0.6	66.0	M	iar	2017-03-10 11:30:12		 1.7	53	3.7	M		1.0	31.0	M
	adafruit	2017-03-10 12:30:20		 19	68	4.0	M		0.6	53.0	M	iar	2017-03-10 12:30:21		 1.2	53	3.7	M		0.6	52.5	M
	adafruit	2017-03-10 13:30:13		 12	68	4.5	M		0.5	73.7	M	iar	2017-03-10 13:30:15		 1.1	53	3.7	M		0.5	64.0	M
	adafruit	2017-03-10 14:30:22		 22	68	4.9	M		1.2	35.3	M	iar	2017-03-10 14:30:24		 1.2	53	3.7	M		0.6	52.8	M
	adafruit	2017-03-10 15:30:09		 8.5	68	3.7	M		0.3	105	M	iar	2017-03-10 15:30:11		 1.3	53	3.7	M		0.7	46.3	M
	adafruit	2017-03-10 16:30:09		 8.1	68	4.0	M		0.3	104	M	iar	2017-03-10 16:30:10		 1.2	53	3.7	M		0.6	52.6	M
	adafruit	2017-03-10 17:30:27		 26	68	3.7	M		1.0	30.7	M	iar	2017-03-10 17:30:28		 1.2	53	3.7	M		0.5	58.7	M
	adafruit	2017-03-10 18:30:13		 12	68	4.3	M		0.4	101	M	iar	2017-03-10 18:30:14		 1.3	53	3.7	M		0.6	49.7	M
	adafruit	2017-03-10 19:30:11		 10	68	4.2	M		0.3	104	M	iar	2017-03-10 19:30:12		 1.4	53	3.7	M		0.7	41.2	M
	adafruit	2017-03-10 20:30:25		 24	68	5.8	M		2.1	23.5	M	iar	2017-03-10 20:30:26		 1.2	53	3.7	M		0.6	53.0	M
	adafruit	2017-03-10 21:30:09		 8.0	68	5.5	M		0.5	102	M	iar	2017-03-10 21:30:11		 1.5	53	3.7	M		0.9	33.6	M
	adafruit	2017-03-10 22:30:10		 9.3	68	5.5	M		0.5	101	M	iar	2017-03-10 22:30:12		 1.3	53	3.7	M		0.7	45.1	M
	adafruit	2017-03-10 23:30:53		 51	68	5.2	M		0.9	48.8	M	iar	2017-03-10 23:30:54		 1.5	53	3.7	M		0.8	38.4	M
	adafruit	2017-03-11 00:30:09		 8.1	68	5.2	M		0.4	100	M	iar	2017-03-11 00:30:10		 1.1	53	3.7	M		0.5	65.3	M
	adafruit	2017-03-11 01:30:12		 11	68	5.2	M		0.4	102	M	iar	2017-03-11 01:30:14		 1.6	53	3.7	M		0.9	34.5	M
	adafruit	2017-03-11 02:30:35		 34	68	5.2	M		0.6	68.9	M	iar	2017-03-11 02:30:37		 1.6	53	3.7	M		0.9	35.0	M
	adafruit	2017-03-11 03:30:09		 7.8	68	5.2	M		0.4	104	M	iar	2017-03-11 03:30:10		 1.3	53	3.7	M		0.6	50.8	M
	adafruit	2017-03-11 04:30:11		 9.8	68	5.2	M		0.4	102	M	iar	2017-03-11 04:30:12		 1.3	53	3.7	M		0.6	51.8	M
	adafruit	2017-03-11 05:30:26		 25	68	5.2	M		0.6	68.9	M	iar	2017-03-11 05:30:27		 1.2	53	3.7	M		0.6	52.9	M
	adafruit	2017-03-11 06:30:10		 8.8	68	5.2	M		0.4	103	M	iar	2017-03-11 06:30:11		 1.3	53	3.7	M		0.6	51.5	M
	adafruit	2017-03-11 07:30:12		 11	68	5.3	M		0.8	57.4	M	iar	2017-03-11 07:30:13		 1.4	53	3.7	M		0.8	40.5	M
	adafruit	2017-03-11 08:30:25		 23	68	3.8	M		0.9	36.1	M	iar	2017-03-11 08:30:26		 1.4	53	3.7	M		0.8	39.8	M
	adafruit	2017-03-11 09:30:21		 21	68	4.3	M		0.4	96.9	M	iar	2017-03-11 09:30:23		 1.3	53	3.7	M		0.6	49.4	M
	adafruit	2017-03-11 10:30:14		 13	68	4.5	M		0.4	102	M	iar	2017-03-11 10:30:16		 1.2	53	3.7	M		0.5	56.7	M
	adafruit	2017-03-11 11:30:22		 21	68	4.5	M		0.7	54.1	M	iar	2017-03-11 11:30:23		 1.3	53	3.7	M		0.6	50.3	M
	adafruit	2017-03-11 12:30:09		 8.3	68	4.5	M		0.4	103	M	iar	2017-03-11 12:30:11		 1.5	53	3.7	M		0.9	35.9	M
	adafruit	2017-03-11 13:30:27		 26	68	4.5	M		0.6	65.5	M	iar	2017-03-11 13:30:28		 1.1	53	3.7	M		0.5	61.9	M
	adafruit	2017-03-11 14:30:09		 8.0	68	4.5	M		0.4	104	M	iar	2017-03-11 14:30:10		 1.3	53	3.7	M		0.6	48.3	M
	adafruit	2017-03-11 15:30:10		 8.7	68	4.5	M		0.4	102	M	iar	2017-03-11 15:30:12		 1.7	53	3.7	M		1.0	30.7	M
	adafruit	2017-03-11 16:30:23		 22	68	4.5	M		0.6	61.0	M	iar	2017-03-11 16:30:24		 1.3	53	3.7	M		0.7	45.7	M
